customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,row_status,row_error,score_probability,prediction,threshold,model_name,model_version
8775-LHDJH,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.6,90.6,Yes,success,,0.8648262784273703,1.0,0.31,churn_hist_gradient_boosting,v1
3097-NQYSN,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.85,156.35,Yes,success,,0.8133111874682791,1.0,0.31,churn_hist_gradient_boosting,v1
3565-UNOCC,Female,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.05,2952.85,Yes,success,,0.5394574148672089,1.0,0.31,churn_hist_gradient_boosting,v1
9249-FXSCK,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),111.25,5916.45,Yes,success,,0.19452702834885058,0.0,0.31,churn_hist_gradient_boosting,v1
5493-SDRDQ,Male,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.1,113.35,Yes,success,,0.3735796614878593,1.0,0.31,churn_hist_gradient_boosting,v1
0871-URUWO,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359.0,Yes,success,,0.7033378453367417,1.0,0.31,churn_hist_gradient_boosting,v1
9190-MFJLN,Male,1,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,Yes,success,,0.49286499294012065,1.0,0.31,churn_hist_gradient_boosting,v1
1095-JUDTC,Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,4504.55,Yes,success,,0.35226251004528514,1.0,0.31,churn_hist_gradient_boosting,v1
0870-VEMYL,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,Yes,success,,0.2424572928071119,0.0,0.31,churn_hist_gradient_boosting,v1
5385-SUIRI,Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,Yes,success,,0.45450793941332424,1.0,0.31,churn_hist_gradient_boosting,v1
3982-XWFZQ,Female,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,Yes,success,,0.27223552702723974,0.0,0.31,churn_hist_gradient_boosting,v1
4009-ALQFH,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,Yes,success,,0.6519967810916876,1.0,0.31,churn_hist_gradient_boosting,v1
3627-FCRDW,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,672.55,Yes,success,,0.47578556181704773,1.0,0.31,churn_hist_gradient_boosting,v1
7562-GSUHK,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,Yes,success,,0.4659684100613633,1.0,0.31,churn_hist_gradient_boosting,v1
4903-UYAVB,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,126.05,Yes,success,,0.15566692347967448,0.0,0.31,churn_hist_gradient_boosting,v1
6776-TLWOI,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,64.55,Yes,success,,0.1809151525842472,0.0,0.31,churn_hist_gradient_boosting,v1
4077-CROMM,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,Yes,success,,0.5204308963573097,1.0,0.31,churn_hist_gradient_boosting,v1
2868-MZAGQ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,Yes,success,,0.8667297188427651,1.0,0.31,churn_hist_gradient_boosting,v1
4847-QNOKA,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,Yes,success,,0.5052178168265915,1.0,0.31,churn_hist_gradient_boosting,v1
6379-RXJRQ,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,659.65,Yes,success,,0.5171531928962566,1.0,0.31,churn_hist_gradient_boosting,v1
8650-RHRKE,Male,0,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,Yes,success,,0.4708848910356738,1.0,0.31,churn_hist_gradient_boosting,v1
0475-RIJEP,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,3365.85,Yes,success,,0.3936390190902911,1.0,0.31,churn_hist_gradient_boosting,v1
1260-TTRXI,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,Yes,success,,0.43630492205529514,1.0,0.31,churn_hist_gradient_boosting,v1
6328-ZPBGN,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,Yes,success,,0.6853922285724672,1.0,0.31,churn_hist_gradient_boosting,v1
4789-KWMXN,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,Yes,success,,0.19878229285621232,0.0,0.31,churn_hist_gradient_boosting,v1
2867-UIMSS,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,Yes,success,,0.8003904713172283,1.0,0.31,churn_hist_gradient_boosting,v1
8111-RKSPX,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,Yes,success,,0.5396391057990444,1.0,0.31,churn_hist_gradient_boosting,v1
1585-MQSSU,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,Yes,success,,0.13146134292052367,0.0,0.31,churn_hist_gradient_boosting,v1
2856-NNASM,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.55,3856.75,Yes,success,,0.44631985829950516,1.0,0.31,churn_hist_gradient_boosting,v1
8559-CIZFV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,1625.0,Yes,success,,0.05453047208527015,0.0,0.31,churn_hist_gradient_boosting,v1
7547-EKNFS,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,Yes,success,,0.2620994715874081,0.0,0.31,churn_hist_gradient_boosting,v1
6769-DYBQN,Male,1,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,3969.4,Yes,success,,0.3479573604489139,1.0,0.31,churn_hist_gradient_boosting,v1
4439-JMPMT,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,470.95,Yes,success,,0.7324674676106987,1.0,0.31,churn_hist_gradient_boosting,v1
2446-BEGGB,Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,560.6,Yes,success,,0.8798782108252918,1.0,0.31,churn_hist_gradient_boosting,v1
1496-GGSUK,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,25.7,Yes,success,,0.6771392393706123,1.0,0.31,churn_hist_gradient_boosting,v1
2575-GFSOE,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,506.9,Yes,success,,0.44554669475827197,1.0,0.31,churn_hist_gradient_boosting,v1
2842-JTCCU,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.05,80.35,Yes,success,,0.4696590465609505,1.0,0.31,churn_hist_gradient_boosting,v1
3296-SILRA,Female,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.4,76.4,Yes,success,,0.7752934800453198,1.0,0.31,churn_hist_gradient_boosting,v1
9681-OXGVC,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,514.0,Yes,success,,0.8338589723535083,1.0,0.31,churn_hist_gradient_boosting,v1
5180-UCIIQ,Male,1,Yes,Yes,22,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,40.05,880.2,Yes,success,,0.22899152279915602,0.0,0.31,churn_hist_gradient_boosting,v1
7153-OANIO,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,69.95,Yes,success,,0.7085042774291752,1.0,0.31,churn_hist_gradient_boosting,v1
6521-YYTYI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,93.3,Yes,success,,0.8732274194342174,1.0,0.31,churn_hist_gradient_boosting,v1
8878-HMWBV,Male,0,No,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.15,169.05,Yes,success,,0.5316918988470722,1.0,0.31,churn_hist_gradient_boosting,v1
3751-KTZEL,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,35.05,35.05,Yes,success,,0.5599566974970613,1.0,0.31,churn_hist_gradient_boosting,v1
1977-STDKI,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,73.0,Yes,success,,0.8008476376972797,1.0,0.31,churn_hist_gradient_boosting,v1
5813-UECBU,Male,1,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.85,2716.3,Yes,success,,0.34549687796486656,1.0,0.31,churn_hist_gradient_boosting,v1
0328-GRPMV,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,success,,0.7852154635529601,1.0,0.31,churn_hist_gradient_boosting,v1
4342-HENTK,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,142.35,Yes,success,,0.7168564931145023,1.0,0.31,churn_hist_gradient_boosting,v1
4195-SMMNX,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,33.2,Yes,success,,0.16145605972527333,0.0,0.31,churn_hist_gradient_boosting,v1
6956-SMUCM,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,287.4,Yes,success,,0.801663736949504,1.0,0.31,churn_hist_gradient_boosting,v1
3223-WZWJM,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.95,2254.2,Yes,success,,0.6125420924727047,1.0,0.31,churn_hist_gradient_boosting,v1
9053-JZFKV,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),116.2,7752.3,Yes,success,,0.06384247461815513,0.0,0.31,churn_hist_gradient_boosting,v1
2530-ENDWQ,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.7,6585.35,Yes,success,,0.04076625304596438,0.0,0.31,churn_hist_gradient_boosting,v1
6615-ZGEDR,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,Yes,success,,0.33636558930199817,1.0,0.31,churn_hist_gradient_boosting,v1
9250-WYPLL,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.55,413.65,Yes,success,,0.6441014387479033,1.0,0.31,churn_hist_gradient_boosting,v1
2754-XBHTB,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.65,714.15,Yes,success,,0.5648381890222179,1.0,0.31,churn_hist_gradient_boosting,v1
1597-LHYNC,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.0,2497.2,Yes,success,,0.46329031897403317,1.0,0.31,churn_hist_gradient_boosting,v1
7055-VKGDA,Male,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.4,5643.4,Yes,success,,0.22380362792574432,0.0,0.31,churn_hist_gradient_boosting,v1
0754-UKWQP,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.85,197.7,Yes,success,,0.751527898768128,1.0,0.31,churn_hist_gradient_boosting,v1
7493-TPUWZ,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.15,79.15,Yes,success,,0.8212719734053113,1.0,0.31,churn_hist_gradient_boosting,v1
1577-HKTFG,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.65,655.85,Yes,success,,0.04942742622643242,0.0,0.31,churn_hist_gradient_boosting,v1
8752-STIVR,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0,303.15,Yes,success,,0.7731228604707385,1.0,0.31,churn_hist_gradient_boosting,v1
4558-FANTW,Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.85,1574.45,Yes,success,,0.32018091688235334,1.0,0.31,churn_hist_gradient_boosting,v1
8651-ENBZX,Female,1,No,No,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,106.0,6441.4,Yes,success,,0.27538798473033144,0.0,0.31,churn_hist_gradient_boosting,v1
7623-TRNQN,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.9,49.9,Yes,success,,0.42344460417979324,1.0,0.31,churn_hist_gradient_boosting,v1
9330-IJWIO,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.35,1358.85,Yes,success,,0.7729864026231987,1.0,0.31,churn_hist_gradient_boosting,v1
9286-DOJGF,Female,1,Yes,No,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,Yes,success,,0.45525964982821215,1.0,0.31,churn_hist_gradient_boosting,v1
9661-MHUMO,Male,1,Yes,Yes,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),49.25,49.25,Yes,success,,0.523295150624881,1.0,0.31,churn_hist_gradient_boosting,v1
1842-EZJMK,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.7,5071.05,Yes,success,,0.3113583061178022,1.0,0.31,churn_hist_gradient_boosting,v1
8079-XRJRS,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,89.75,5769.6,Yes,success,,0.07049684462189668,0.0,0.31,churn_hist_gradient_boosting,v1
8073-IJDCM,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.3,20.3,Yes,success,,0.3636799412118335,1.0,0.31,churn_hist_gradient_boosting,v1
8884-ADFVN,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.95,700.85,Yes,success,,0.7930766952485041,1.0,0.31,churn_hist_gradient_boosting,v1
2720-WGKHP,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,181.7,Yes,success,,0.8302852358486373,1.0,0.31,churn_hist_gradient_boosting,v1
2869-ADAWR,Female,0,No,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.3,4016.85,Yes,success,,0.27691671205802487,0.0,0.31,churn_hist_gradient_boosting,v1
9894-EZEWG,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.3,74.3,Yes,success,,0.6479775126370354,1.0,0.31,churn_hist_gradient_boosting,v1
7851-FLGGQ,Male,0,No,No,1,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.65,44.65,Yes,success,,0.43744056005237075,1.0,0.31,churn_hist_gradient_boosting,v1
0637-UBJRP,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,84.05,1095.3,Yes,success,,0.45399840429017274,1.0,0.31,churn_hist_gradient_boosting,v1
0940-OUQEC,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.7,788.8,Yes,success,,0.49397064296932386,1.0,0.31,churn_hist_gradient_boosting,v1
0702-PGIBZ,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.7,364.55,Yes,success,,0.8028287327730386,1.0,0.31,churn_hist_gradient_boosting,v1
1963-VAUKV,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,Yes,success,,0.29533501487651864,0.0,0.31,churn_hist_gradient_boosting,v1
3058-HJCUY,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,102.6,4213.35,Yes,success,,0.3057369398656822,0.0,0.31,churn_hist_gradient_boosting,v1
3259-FDWOY,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.0,7723.7,Yes,success,,0.06072597303386466,0.0,0.31,churn_hist_gradient_boosting,v1
0807-ZABDG,Female,0,No,Yes,3,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.1,154.65,Yes,success,,0.2823313848628936,0.0,0.31,churn_hist_gradient_boosting,v1
5748-RNCJT,Male,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.5,7348.8,Yes,success,,0.16281138502188858,0.0,0.31,churn_hist_gradient_boosting,v1
7739-LAXOG,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.05,2954.5,Yes,success,,0.3328416480004693,1.0,0.31,churn_hist_gradient_boosting,v1
9776-CLUJA,Female,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.5,3807.35,Yes,success,,0.4356496162850025,1.0,0.31,churn_hist_gradient_boosting,v1
6034-ZRYCV,Female,0,Yes,No,72,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,54.2,3937.45,Yes,success,,0.03719988593927937,0.0,0.31,churn_hist_gradient_boosting,v1
2079-FBMZK,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.25,418.4,Yes,success,,0.4160845598207687,1.0,0.31,churn_hist_gradient_boosting,v1
6608-QQLVK,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,Yes,success,,0.7039919773270026,1.0,0.31,churn_hist_gradient_boosting,v1
3551-HUAZH,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,Yes,success,,0.8549887907301297,1.0,0.31,churn_hist_gradient_boosting,v1
6302-JGYRJ,Male,0,No,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.45,2587.7,Yes,success,,0.12402985849598222,0.0,0.31,churn_hist_gradient_boosting,v1
3685-YLCMQ,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.65,6219.6,Yes,success,,0.31367001617383455,1.0,0.31,churn_hist_gradient_boosting,v1
8634-MPHTR,Male,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,4871.05,Yes,success,,0.5171031035775919,1.0,0.31,churn_hist_gradient_boosting,v1
8761-NSOBC,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.55,4398.15,Yes,success,,0.27425306414232525,0.0,0.31,churn_hist_gradient_boosting,v1
8413-VONUO,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,167.3,Yes,success,,0.6529643618273695,1.0,0.31,churn_hist_gradient_boosting,v1
9223-UCPVT,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,Yes,success,,0.7557084914233936,1.0,0.31,churn_hist_gradient_boosting,v1
4351-QLCSU,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,55.0,Yes,success,,0.6345686085575113,1.0,0.31,churn_hist_gradient_boosting,v1
5419-JPRRN,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,101.45,Yes,success,,0.8809019466936162,1.0,0.31,churn_hist_gradient_boosting,v1
2100-BDNSN,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.95,350.3,Yes,success,,0.2243422991444049,0.0,0.31,churn_hist_gradient_boosting,v1
0488-GSLFR,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,69.5,Yes,success,,0.7972130286733877,1.0,0.31,churn_hist_gradient_boosting,v1
9318-NKNFC,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.85,18.85,Yes,success,,0.3773121758056489,1.0,0.31,churn_hist_gradient_boosting,v1
9728-FTTVZ,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,success,,0.7972130286733877,1.0,0.31,churn_hist_gradient_boosting,v1
7254-IQWOZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,success,,0.7972130286733877,1.0,0.31,churn_hist_gradient_boosting,v1
2474-BRUCM,Male,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.85,4086.3,Yes,success,,0.3990274870708279,1.0,0.31,churn_hist_gradient_boosting,v1
0742-NXBGR,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,82.3,Yes,success,,0.7279328301081642,1.0,0.31,churn_hist_gradient_boosting,v1
6110-OHIHY,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.25,267.6,Yes,success,,0.7160404930821881,1.0,0.31,churn_hist_gradient_boosting,v1
5889-LFOLL,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1115.2,Yes,success,,0.6782880710608242,1.0,0.31,churn_hist_gradient_boosting,v1
5708-EVONK,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,Yes,success,,0.20989258479788916,0.0,0.31,churn_hist_gradient_boosting,v1
8708-XPXHZ,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,4186.3,Yes,success,,0.5621165722344235,1.0,0.31,churn_hist_gradient_boosting,v1
0616-ATFGB,Male,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,25.05,Yes,success,,0.6932702073863449,1.0,0.31,churn_hist_gradient_boosting,v1
7016-BPGEU,Female,0,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,712.85,Yes,success,,0.10093215821960792,0.0,0.31,churn_hist_gradient_boosting,v1
6876-ADESB,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.95,48.95,Yes,success,,0.4575414075576424,1.0,0.31,churn_hist_gradient_boosting,v1
1963-SVUCV,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,Yes,success,,0.5544830803671253,1.0,0.31,churn_hist_gradient_boosting,v1
0220-EBGCE,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,Yes,success,,0.7635415810184198,1.0,0.31,churn_hist_gradient_boosting,v1
