AdditionalInternetServicesCount,Churn,Contract,Dependents,InternetService,MC_x_Additional,MC_x_Streaming,MonthlyCharges,PaperlessBilling,Partner,PaymentMethod_bin_3,SeniorCitizenRelevel,StreamingServicesCount,tenure
3.0,Yes,Two year,No,Fiber optic,324.15,216.1,108.05,Yes,No,Electronic check,No,2.0,71
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,69.9,Yes,No,Electronic check,No,0.0,1
2.0,Yes,One year,No,Fiber optic,207.5,207.5,103.75,Yes,Yes,Electronic check,Yes,2.0,62
0.0,Yes,Month-to-month,No,Fiber optic,0.0,86.6,86.6,Yes,No,Electronic check,No,1.0,1
1.0,Yes,Month-to-month,No,Fiber optic,80.6,0.0,80.6,Yes,Yes,Automatic,Yes,0.0,33
2.0,Yes,Month-to-month,No,Fiber optic,170.6,0.0,85.3,No,No,Automatic,No,0.0,35
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,70.0,Yes,No,Automatic,No,0.0,34
0.0,Yes,Month-to-month,No,Fiber optic,0.0,188.6,94.3,Yes,No,Electronic check,Yes,2.0,4
1.0,Yes,Month-to-month,No,Fiber optic,95.35,190.7,95.35,Yes,No,Electronic check,No,2.0,7
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,75.5,Yes,Yes,Electronic check,Yes,0.0,27
1.0,Yes,Month-to-month,No,Fiber optic,90.1,90.1,90.1,Yes,No,Electronic check,No,1.0,18
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,68.95,No,No,Electronic check,No,0.0,2
1.0,Yes,Month-to-month,Yes,Fiber optic,99.55,199.1,99.55,Yes,Yes,Automatic,No,2.0,32
1.0,Yes,Month-to-month,Yes,DSL,57.45,57.45,57.45,No,Yes,Electronic check,No,1.0,18
0.0,Yes,One year,Yes,DSL,0.0,53.65,53.65,No,Yes,Automatic,No,1.0,12
1.0,Yes,Month-to-month,No,Fiber optic,100.6,201.2,100.6,Yes,No,Electronic check,Yes,2.0,8
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,83.75,83.75,Yes,Yes,Electronic check,No,1.0,26
2.0,Yes,Month-to-month,Yes,Fiber optic,176.6,88.3,88.3,Yes,Yes,Mailed check,Yes,1.0,3
1.0,Yes,Month-to-month,No,Fiber optic,92.1,184.2,92.1,Yes,No,Electronic check,Yes,2.0,8
2.0,Yes,Month-to-month,No,Fiber optic,158.9,0.0,79.45,Yes,Yes,Electronic check,No,0.0,38
0.0,Yes,Month-to-month,No,Fiber optic,0.0,180.9,90.45,No,No,Automatic,Yes,2.0,14
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,0.0,69.75,Yes,Yes,Automatic,No,0.0,32
0.0,Yes,Month-to-month,No,No,0.0,0.0,19.65,No,No,Mailed check,No,0.0,1
2.0,Yes,Month-to-month,No,DSL,87.3,43.65,43.65,Yes,No,Electronic check,Yes,1.0,12
1.0,Yes,Month-to-month,No,DSL,39.5,39.5,39.5,No,No,Electronic check,No,1.0,5
0.0,Yes,Month-to-month,No,Fiber optic,0.0,194.2,97.1,Yes,Yes,Automatic,No,2.0,40
0.0,Yes,Month-to-month,No,Fiber optic,0.0,80.0,80.0,Yes,No,Electronic check,No,1.0,5
1.0,Yes,Month-to-month,No,Fiber optic,84.7,84.7,84.7,Yes,No,Mailed check,No,1.0,10
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,179.1,89.55,Yes,Yes,Automatic,No,2.0,2
1.0,Yes,Month-to-month,No,Fiber optic,90.6,90.6,90.6,Yes,No,Electronic check,No,1.0,23
1.0,Yes,Month-to-month,No,Fiber optic,90.05,90.05,90.05,Yes,No,Automatic,No,1.0,23
1.0,Yes,Month-to-month,No,Fiber optic,99.05,198.1,99.05,Yes,Yes,Automatic,No,2.0,49
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,69.75,No,No,Automatic,No,0.0,2
1.0,Yes,Month-to-month,No,DSL,49.05,0.0,49.05,Yes,No,Automatic,No,0.0,2
1.0,Yes,Month-to-month,No,Fiber optic,98.05,196.1,98.05,Yes,No,Automatic,No,2.0,7
4.0,Yes,Month-to-month,No,Fiber optic,458.0,229.0,114.5,Yes,No,Automatic,No,2.0,41
0.0,Yes,Month-to-month,No,Fiber optic,0.0,80.95,80.95,Yes,No,Electronic check,No,1.0,2
1.0,Yes,Month-to-month,No,Fiber optic,74.3,0.0,74.3,Yes,No,Electronic check,Yes,0.0,13
0.0,Yes,Month-to-month,No,Fiber optic,0.0,179.4,89.7,No,No,Automatic,Yes,2.0,11
1.0,Yes,Month-to-month,No,Fiber optic,100.45,200.9,100.45,Yes,Yes,Automatic,Yes,2.0,17
0.0,Yes,One year,Yes,Fiber optic,0.0,180.8,90.4,Yes,Yes,Electronic check,No,2.0,25
2.0,Yes,Month-to-month,Yes,DSL,112.3,0.0,56.15,Yes,Yes,Mailed check,No,0.0,3
3.0,Yes,Month-to-month,No,Fiber optic,283.20000000000005,94.4,94.4,Yes,No,Automatic,No,1.0,4
1.0,Yes,Month-to-month,No,Fiber optic,78.95,0.0,78.95,Yes,Yes,Automatic,No,0.0,37
0.0,Yes,One year,No,DSL,0.0,89.7,44.85,Yes,No,Automatic,No,2.0,19
2.0,Yes,Month-to-month,No,Fiber optic,211.3,211.3,105.65,Yes,Yes,Electronic check,Yes,2.0,39
1.0,Yes,Month-to-month,No,Fiber optic,74.65,0.0,74.65,No,No,Mailed check,No,0.0,7
1.0,Yes,Month-to-month,No,DSL,64.7,64.7,64.7,Yes,Yes,Automatic,No,1.0,14
2.0,Yes,Month-to-month,No,Fiber optic,208.1,208.1,104.05,Yes,Yes,Automatic,Yes,2.0,11
0.0,Yes,Month-to-month,No,DSL,0.0,35.55,35.55,Yes,No,Electronic check,No,1.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,190.3,95.15,Yes,No,Electronic check,No,2.0,2
1.0,Yes,Month-to-month,Yes,Fiber optic,96.65,193.3,96.65,Yes,Yes,Mailed check,No,2.0,13
0.0,Yes,Month-to-month,No,Fiber optic,0.0,80.4,80.4,Yes,Yes,Electronic check,Yes,1.0,3
1.0,Yes,Month-to-month,Yes,DSL,31.35,0.0,31.35,Yes,No,Mailed check,No,0.0,1
1.0,Yes,Month-to-month,No,Fiber optic,89.75,89.75,89.75,Yes,No,Automatic,No,1.0,12
1.0,Yes,One year,No,Fiber optic,94.4,188.8,94.4,Yes,Yes,Electronic check,No,2.0,60
0.0,Yes,Month-to-month,No,No,0.0,0.0,19.85,Yes,No,Electronic check,No,0.0,1
3.0,Yes,Month-to-month,No,Fiber optic,329.70000000000005,219.8,109.9,Yes,No,Automatic,No,2.0,6
2.0,Yes,Month-to-month,No,Fiber optic,202.7,202.7,101.35,Yes,No,Electronic check,No,2.0,15
1.0,Yes,Month-to-month,No,DSL,60.05,60.05,60.05,Yes,No,Automatic,Yes,1.0,21
0.0,Yes,Month-to-month,No,DSL,0.0,60.15,60.15,Yes,No,Electronic check,No,1.0,1
1.0,Yes,Month-to-month,No,Fiber optic,90.45,90.45,90.45,Yes,No,Electronic check,No,1.0,7
1.0,Yes,One year,No,Fiber optic,94.25,188.5,94.25,Yes,Yes,Automatic,No,2.0,53
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,74.9,Yes,No,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,80.25,80.25,Yes,No,Electronic check,No,1.0,1
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,0.0,69.0,Yes,Yes,Electronic check,No,0.0,17
1.0,Yes,Month-to-month,Yes,DSL,66.35,66.35,66.35,Yes,Yes,Electronic check,No,1.0,11
0.0,Yes,Month-to-month,No,Fiber optic,0.0,86.0,86.0,Yes,No,Automatic,No,1.0,19
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,80.3,80.3,Yes,Yes,Electronic check,No,1.0,3
1.0,Yes,Month-to-month,No,Fiber optic,90.55,90.55,90.55,Yes,No,Automatic,No,1.0,24
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,75.9,Yes,No,Electronic check,No,0.0,2
0.0,Yes,Month-to-month,Yes,DSL,0.0,0.0,45.85,Yes,Yes,Mailed check,No,0.0,1
1.0,Yes,Month-to-month,No,DSL,49.95,99.9,49.95,Yes,Yes,Electronic check,No,2.0,16
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,78.3,78.3,No,Yes,Electronic check,No,1.0,34
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,76.95,Yes,No,Electronic check,No,0.0,3
0.0,Yes,Month-to-month,No,Fiber optic,0.0,192.3,96.15,Yes,No,Electronic check,Yes,2.0,16
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,45.3,No,No,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,No,No,0.0,0.0,19.4,No,No,Automatic,No,0.0,15
1.0,Yes,Month-to-month,No,Fiber optic,90.15,90.15,90.15,No,No,Electronic check,No,1.0,11
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,45.05,No,No,Mailed check,No,0.0,1
1.0,Yes,Month-to-month,No,Fiber optic,75.8,0.0,75.8,No,No,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,79.3,79.3,Yes,No,Electronic check,No,1.0,7
1.0,Yes,Month-to-month,No,DSL,30.9,0.0,30.9,Yes,No,Electronic check,No,0.0,2
1.0,Yes,One year,No,Fiber optic,95.25,190.5,95.25,No,No,Automatic,Yes,2.0,46
1.0,Yes,Month-to-month,No,Fiber optic,89.6,89.6,89.6,Yes,Yes,Automatic,Yes,1.0,68
3.0,Yes,One year,No,Fiber optic,330.45000000000005,220.3,110.15,Yes,Yes,Electronic check,No,2.0,59
0.0,Yes,Month-to-month,No,Fiber optic,0.0,179.0,89.5,Yes,Yes,Electronic check,Yes,2.0,7
1.0,Yes,Month-to-month,No,Fiber optic,75.0,0.0,75.0,No,Yes,Electronic check,No,0.0,8
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,44.75,No,No,Electronic check,No,0.0,6
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,44.05,Yes,Yes,Electronic check,No,0.0,11
0.0,Yes,Month-to-month,No,Fiber optic,0.0,85.6,85.6,Yes,Yes,Automatic,Yes,1.0,15
4.0,Yes,One year,No,Fiber optic,462.2,231.1,115.55,No,No,Automatic,No,2.0,70
0.0,Yes,Month-to-month,No,Fiber optic,0.0,86.6,86.6,Yes,No,Electronic check,Yes,1.0,16
0.0,Yes,Month-to-month,No,Fiber optic,0.0,85.2,85.2,Yes,No,Electronic check,No,1.0,18
0.0,Yes,Month-to-month,No,Fiber optic,0.0,195.3,97.65,Yes,Yes,Electronic check,No,2.0,34
3.0,Yes,Month-to-month,No,Fiber optic,328.65,219.1,109.55,Yes,Yes,Electronic check,No,2.0,47
3.0,Yes,One year,Yes,Fiber optic,268.65,0.0,89.55,Yes,Yes,Electronic check,No,0.0,39
0.0,Yes,Month-to-month,Yes,No,0.0,0.0,19.45,Yes,No,Mailed check,No,0.0,1
0.0,Yes,Month-to-month,Yes,No,0.0,0.0,20.35,No,Yes,Mailed check,No,0.0,4
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,69.25,Yes,No,Electronic check,Yes,0.0,1
1.0,Yes,One year,No,Fiber optic,99.5,199.0,99.5,Yes,Yes,Automatic,No,2.0,59
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,25.2,Yes,No,Electronic check,Yes,0.0,1
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,45.0,Yes,No,Mailed check,No,0.0,2
0.0,Yes,Month-to-month,No,No,0.0,0.0,20.15,No,No,Mailed check,No,0.0,1
2.0,Yes,Month-to-month,No,Fiber optic,210.0,210.0,105.0,Yes,Yes,Automatic,No,2.0,66
0.0,Yes,Month-to-month,Yes,DSL,0.0,54.7,54.7,Yes,No,Automatic,No,1.0,3
1.0,Yes,Month-to-month,Yes,Fiber optic,87.25,87.25,87.25,Yes,Yes,Electronic check,No,1.0,14
0.0,Yes,Month-to-month,No,Fiber optic,0.0,79.95,79.95,Yes,Yes,Electronic check,No,1.0,10
1.0,Yes,Month-to-month,No,Fiber optic,88.35,88.35,88.35,Yes,No,Electronic check,No,1.0,18
0.0,Yes,Month-to-month,No,Fiber optic,0.0,189.5,94.75,Yes,No,Electronic check,No,2.0,9
0.0,Yes,Month-to-month,No,Fiber optic,0.0,190.1,95.05,Yes,No,Electronic check,Yes,2.0,13
1.0,Yes,Month-to-month,No,Fiber optic,78.45,0.0,78.45,No,No,Electronic check,No,0.0,4
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,70.2,Yes,No,Electronic check,No,0.0,4
1.0,Yes,Month-to-month,No,DSL,41.05,41.05,41.05,Yes,Yes,Automatic,No,1.0,59
0.0,Yes,Month-to-month,No,Fiber optic,0.0,85.6,85.6,Yes,Yes,Electronic check,No,1.0,10
0.0,Yes,Month-to-month,No,Fiber optic,0.0,79.2,79.2,Yes,No,Electronic check,Yes,1.0,1
1.0,Yes,One year,No,DSL,70.0,140.0,70.0,Yes,No,Mailed check,No,2.0,5
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,49.95,Yes,No,Automatic,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,69.25,Yes,Yes,Electronic check,No,0.0,22
2.0,Yes,Month-to-month,No,Fiber optic,188.5,94.25,94.25,Yes,Yes,Electronic check,Yes,1.0,34
1.0,Yes,One year,No,DSL,73.0,146.0,73.0,Yes,Yes,Electronic check,No,2.0,41
1.0,Yes,One year,No,Fiber optic,100.05,200.1,100.05,Yes,No,Automatic,No,2.0,64
2.0,Yes,Month-to-month,No,Fiber optic,199.6,199.6,99.8,Yes,No,Automatic,Yes,2.0,4
0.0,Yes,Month-to-month,Yes,DSL,0.0,35.0,35.0,Yes,No,Electronic check,No,1.0,18
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,76.0,No,No,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,187.7,93.85,Yes,No,Electronic check,Yes,2.0,2
1.0,Yes,Month-to-month,No,Fiber optic,84.3,84.3,84.3,Yes,Yes,Electronic check,No,1.0,15
0.0,Yes,Month-to-month,No,Fiber optic,0.0,84.4,84.4,Yes,No,Automatic,Yes,1.0,9
1.0,Yes,Month-to-month,No,Fiber optic,101.1,202.2,101.1,Yes,Yes,Electronic check,No,2.0,15
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,50.45,Yes,No,Electronic check,No,0.0,1
1.0,Yes,Month-to-month,No,Fiber optic,99.95,199.9,99.95,Yes,No,Mailed check,No,2.0,12
1.0,Yes,Month-to-month,No,Fiber optic,91.4,91.4,91.4,Yes,No,Electronic check,No,1.0,2
1.0,Yes,Month-to-month,No,Fiber optic,75.55,0.0,75.55,Yes,No,Automatic,Yes,0.0,5
1.0,Yes,Month-to-month,Yes,Fiber optic,80.8,0.0,80.8,No,No,Automatic,No,0.0,4
1.0,Yes,Month-to-month,No,Fiber optic,100.0,200.0,100.0,Yes,Yes,Electronic check,No,2.0,16
0.0,Yes,Month-to-month,No,No,0.0,0.0,20.55,No,No,Electronic check,No,0.0,1
2.0,Yes,Month-to-month,No,Fiber optic,170.6,0.0,85.3,Yes,No,Electronic check,No,0.0,5
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,70.4,No,No,Electronic check,No,0.0,4
1.0,Yes,Month-to-month,No,Fiber optic,98.8,197.6,98.8,No,No,Automatic,No,2.0,37
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,0.0,74.4,Yes,Yes,Automatic,No,0.0,13
1.0,Yes,Month-to-month,No,Fiber optic,98.75,197.5,98.75,Yes,No,Electronic check,No,2.0,24
2.0,Yes,One year,Yes,Fiber optic,212.0,212.0,106.0,Yes,Yes,Electronic check,No,2.0,61
2.0,Yes,Month-to-month,No,Fiber optic,209.4,209.4,104.7,Yes,No,Electronic check,No,2.0,41
0.0,Yes,Month-to-month,No,Fiber optic,0.0,193.4,96.7,Yes,No,Electronic check,Yes,2.0,22
2.0,Yes,Month-to-month,No,DSL,110.1,0.0,55.05,Yes,No,Automatic,No,0.0,2
1.0,Yes,Month-to-month,No,Fiber optic,88.2,88.2,88.2,Yes,No,Electronic check,Yes,1.0,19
0.0,Yes,One year,Yes,No,0.0,0.0,19.75,Yes,Yes,Mailed check,No,0.0,8
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,75.65,No,No,Electronic check,Yes,0.0,15
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,74.7,Yes,No,Electronic check,Yes,0.0,1
1.0,Yes,Month-to-month,No,Fiber optic,76.65,0.0,76.65,Yes,No,Electronic check,No,0.0,17
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,25.8,Yes,No,Mailed check,Yes,0.0,1
2.0,Yes,Month-to-month,No,DSL,85.2,42.6,42.6,Yes,No,Electronic check,No,1.0,2
3.0,Yes,Month-to-month,No,DSL,206.54999999999998,68.85,68.85,Yes,No,Automatic,No,1.0,29
2.0,Yes,Month-to-month,Yes,Fiber optic,180.0,90.0,90.0,No,Yes,Automatic,No,1.0,2
1.0,Yes,Month-to-month,No,Fiber optic,75.35,0.0,75.35,No,No,Electronic check,No,0.0,14
1.0,Yes,Month-to-month,No,Fiber optic,100.85,201.7,100.85,No,No,Electronic check,No,2.0,8
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,69.95,No,Yes,Electronic check,No,0.0,5
2.0,Yes,One year,No,Fiber optic,215.0,215.0,107.5,Yes,Yes,Electronic check,No,2.0,63
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,45.85,Yes,No,Mailed check,No,0.0,1
3.0,Yes,One year,No,Fiber optic,318.29999999999995,212.2,106.1,Yes,Yes,Automatic,No,2.0,53
2.0,Yes,Month-to-month,No,Fiber optic,183.4,91.7,91.7,No,No,Electronic check,No,1.0,1
2.0,Yes,Month-to-month,No,Fiber optic,191.2,95.6,95.6,Yes,No,Automatic,No,1.0,16
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,74.95,Yes,No,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,190.7,95.35,Yes,No,Electronic check,Yes,2.0,10
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,45.0,No,No,Electronic check,Yes,0.0,3
2.0,Yes,Month-to-month,No,Fiber optic,199.0,199.0,99.5,No,No,Electronic check,No,2.0,66
2.0,Yes,One year,Yes,Fiber optic,197.2,197.2,98.6,No,Yes,Automatic,No,2.0,17
1.0,Yes,Month-to-month,No,DSL,59.5,59.5,59.5,Yes,No,Mailed check,No,1.0,7
0.0,Yes,Month-to-month,No,Fiber optic,0.0,80.45,80.45,Yes,Yes,Electronic check,Yes,1.0,12
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,77.95,77.95,Yes,Yes,Automatic,No,1.0,42
1.0,Yes,Month-to-month,No,Fiber optic,74.7,0.0,74.7,Yes,No,Electronic check,Yes,0.0,2
1.0,Yes,Month-to-month,No,Fiber optic,88.8,88.8,88.8,Yes,No,Electronic check,Yes,1.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,180.5,90.25,Yes,No,Electronic check,No,2.0,30
1.0,Yes,Month-to-month,No,DSL,64.65,64.65,64.65,Yes,No,Automatic,No,1.0,15
2.0,Yes,Month-to-month,No,Fiber optic,178.1,89.05,89.05,Yes,Yes,Automatic,Yes,1.0,13
2.0,Yes,One year,Yes,Fiber optic,174.8,0.0,87.4,No,Yes,Electronic check,No,0.0,67
1.0,Yes,Month-to-month,No,Fiber optic,94.75,189.5,94.75,Yes,No,Electronic check,Yes,2.0,23
0.0,Yes,Month-to-month,No,Fiber optic,0.0,86.45,86.45,Yes,No,Electronic check,No,1.0,35
1.0,Yes,One year,No,Fiber optic,98.25,196.5,98.25,Yes,Yes,Electronic check,No,2.0,56
1.0,Yes,Month-to-month,No,Fiber optic,75.75,0.0,75.75,Yes,Yes,Automatic,No,0.0,9
2.0,Yes,Month-to-month,No,Fiber optic,170.7,0.0,85.35,Yes,Yes,Automatic,Yes,0.0,17
2.0,Yes,One year,No,Fiber optic,212.2,212.2,106.1,Yes,No,Automatic,No,2.0,48
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,45.05,Yes,No,Electronic check,Yes,0.0,17
3.0,Yes,Month-to-month,No,Fiber optic,329.4,219.6,109.8,Yes,No,Mailed check,No,2.0,34
0.0,Yes,Month-to-month,No,Fiber optic,0.0,84.65,84.65,Yes,No,Electronic check,Yes,1.0,42
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,79.5,79.5,Yes,Yes,Automatic,No,1.0,11
0.0,Yes,Month-to-month,No,Fiber optic,0.0,85.8,85.8,No,No,Mailed check,No,1.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,79.1,79.1,Yes,No,Electronic check,Yes,1.0,1
0.0,Yes,Month-to-month,Yes,DSL,0.0,0.0,44.3,No,Yes,Mailed check,No,0.0,3
2.0,Yes,Month-to-month,Yes,Fiber optic,211.9,211.9,105.95,No,Yes,Automatic,No,2.0,50
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,69.75,Yes,No,Electronic check,No,0.0,5
0.0,Yes,Month-to-month,No,Fiber optic,0.0,189.3,94.65,Yes,Yes,Electronic check,No,2.0,51
0.0,Yes,Month-to-month,No,Fiber optic,0.0,192.1,96.05,No,No,Automatic,No,2.0,46
1.0,Yes,Month-to-month,Yes,DSL,50.15,0.0,50.15,Yes,No,Mailed check,Yes,0.0,1
4.0,Yes,Month-to-month,No,Fiber optic,454.4,227.2,113.6,Yes,Yes,Automatic,No,2.0,41
0.0,Yes,Month-to-month,No,Fiber optic,0.0,78.9,78.9,Yes,No,Electronic check,No,1.0,29
2.0,Yes,Month-to-month,Yes,DSL,120.1,0.0,60.05,Yes,Yes,Electronic check,No,0.0,26
0.0,Yes,Month-to-month,No,DSL,0.0,34.7,34.7,Yes,No,Electronic check,No,1.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,85.3,85.3,Yes,No,Electronic check,No,1.0,3
2.0,Yes,One year,Yes,Fiber optic,204.9,204.9,102.45,Yes,Yes,Automatic,No,2.0,66
2.0,Yes,Month-to-month,No,Fiber optic,208.8,208.8,104.4,Yes,Yes,Automatic,No,2.0,21
1.0,Yes,Month-to-month,Yes,Fiber optic,99.75,199.5,99.75,Yes,No,Electronic check,No,2.0,1
2.0,Yes,Month-to-month,No,DSL,148.8,148.8,74.4,Yes,No,Electronic check,No,2.0,4
1.0,Yes,Month-to-month,No,Fiber optic,74.25,0.0,74.25,Yes,No,Automatic,No,0.0,9
0.0,Yes,Month-to-month,No,DSL,0.0,59.85,59.85,Yes,No,Electronic check,No,1.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,69.6,Yes,No,Electronic check,Yes,0.0,1
0.0,Yes,Month-to-month,No,DSL,0.0,90.8,45.4,Yes,No,Electronic check,No,2.0,9
0.0,Yes,Month-to-month,No,No,0.0,0.0,19.5,No,No,Mailed check,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,69.9,Yes,No,Electronic check,No,0.0,1
1.0,Yes,Month-to-month,No,Fiber optic,87.15,87.15,87.15,Yes,No,Automatic,No,1.0,2
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,84.75,84.75,Yes,Yes,Automatic,No,1.0,3
1.0,Yes,Month-to-month,No,Fiber optic,89.95,89.95,89.95,Yes,No,Electronic check,No,1.0,14
3.0,Yes,Month-to-month,No,Fiber optic,339.6,226.4,113.2,Yes,No,Electronic check,Yes,2.0,41
0.0,Yes,Month-to-month,No,Fiber optic,0.0,181.0,90.5,Yes,No,Electronic check,Yes,2.0,13
0.0,Yes,Month-to-month,No,Fiber optic,0.0,79.0,79.0,No,No,Electronic check,No,1.0,2
0.0,Yes,One year,Yes,No,0.0,0.0,20.15,No,No,Automatic,No,0.0,18
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,0.0,71.65,Yes,No,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,No,No,0.0,0.0,20.35,No,No,Mailed check,No,0.0,4
3.0,Yes,Month-to-month,No,Fiber optic,252.75,0.0,84.25,Yes,No,Automatic,No,0.0,38
0.0,Yes,Month-to-month,No,Fiber optic,0.0,78.1,78.1,No,No,Automatic,No,1.0,12
1.0,Yes,Month-to-month,No,Fiber optic,89.65,89.65,89.65,No,Yes,Mailed check,No,1.0,19
1.0,Yes,Month-to-month,No,Fiber optic,98.7,197.4,98.7,Yes,No,Electronic check,No,2.0,10
1.0,Yes,Month-to-month,No,Fiber optic,76.35,0.0,76.35,No,No,Electronic check,No,0.0,1
1.0,Yes,Month-to-month,No,Fiber optic,79.15,0.0,79.15,Yes,No,Electronic check,No,0.0,23
0.0,Yes,Month-to-month,No,Fiber optic,0.0,85.0,85.0,Yes,Yes,Electronic check,Yes,1.0,32
0.0,Yes,Month-to-month,No,Fiber optic,0.0,85.3,85.3,No,Yes,Electronic check,Yes,1.0,32
0.0,Yes,Month-to-month,Yes,Fiber optic,0.0,86.55,86.55,Yes,No,Automatic,No,1.0,31
1.0,Yes,Month-to-month,No,Fiber optic,73.85,0.0,73.85,Yes,No,Automatic,No,0.0,19
0.0,Yes,Month-to-month,No,DSL,0.0,89.7,44.85,Yes,Yes,Electronic check,Yes,2.0,57
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,45.1,No,No,Electronic check,Yes,0.0,1
1.0,Yes,Month-to-month,No,Fiber optic,96.0,192.0,96.0,Yes,No,Electronic check,No,2.0,24
0.0,Yes,Month-to-month,No,No,0.0,0.0,20.05,No,No,Automatic,No,0.0,1
3.0,Yes,Two year,Yes,Fiber optic,325.95000000000005,217.3,108.65,No,Yes,Automatic,No,2.0,65
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,45.55,Yes,No,Electronic check,No,0.0,10
0.0,Yes,Month-to-month,No,DSL,0.0,35.1,35.1,Yes,Yes,Electronic check,No,1.0,2
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,46.2,No,No,Automatic,No,0.0,1
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,45.15,No,No,Electronic check,No,0.0,1
2.0,Yes,Month-to-month,No,DSL,86.6,43.3,43.3,Yes,No,Electronic check,Yes,1.0,1
2.0,Yes,Month-to-month,No,DSL,114.3,0.0,57.15,Yes,No,Automatic,Yes,0.0,38
1.0,Yes,Month-to-month,No,Fiber optic,73.2,0.0,73.2,Yes,Yes,Electronic check,No,0.0,19
1.0,Yes,Month-to-month,No,Fiber optic,85.35,85.35,85.35,Yes,No,Electronic check,No,1.0,52
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,45.95,No,No,Mailed check,No,0.0,1
1.0,Yes,Month-to-month,No,Fiber optic,83.75,83.75,83.75,No,No,Electronic check,No,1.0,3
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,70.05,Yes,No,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,No,Fiber optic,0.0,86.0,86.0,Yes,No,Electronic check,No,1.0,2
3.0,Yes,Month-to-month,No,Fiber optic,301.5,100.5,100.5,Yes,Yes,Automatic,Yes,1.0,35
0.0,Yes,Month-to-month,No,Fiber optic,0.0,0.0,72.65,No,No,Electronic check,No,0.0,16
0.0,Yes,Month-to-month,Yes,No,0.0,0.0,21.0,Yes,Yes,Electronic check,No,0.0,1
0.0,Yes,Month-to-month,No,DSL,0.0,0.0,45.1,No,No,Mailed check,Yes,0.0,1
1.0,Yes,Month-to-month,No,DSL,50.4,0.0,50.4,Yes,Yes,Automatic,Yes,0.0,30
